time,X_value,Y_value,Z_value
7.082,-0.20341,-1.57699,-0.44828
7.092,-0.08673,-1.39129,-0.22653
7.102,-0.20097,-1.15610,-0.00051
7.113,-0.52534,-0.76576,0.29393
7.123,-1.04152,-0.23675,0.56271
7.133,-1.40926,0.14076,0.58653
7.144,-0.99265,-0.07670,0.49429
7.154,0.48870,0.39122,0.48207
7.165,0.85888,0.26599,0.20840
7.175,0.13562,-0.27524,0.14915
7.185,-0.18570,-0.62893,0.18825
7.196,0.22725,-0.79019,0.18458
7.206,0.53024,-0.74255,0.30614
7.217,0.87721,-0.52630,0.33669
7.227,0.96456,-0.56601,0.35074
7.237,0.60904,0.20429,0.33302
7.247,0.82407,0.73697,0.33485
7.258,1.63102,0.74858,0.58042
7.268,1.42516,1.05034,0.70992
7.279,0.62737,1.26781,0.73802
7.289,-0.01038,1.50422,0.75574
7.300,0.28650,1.67281,0.65434
7.310,0.28162,1.74184,0.57309
7.321,0.03910,1.84325,0.48024
7.331,-0.11972,1.92999,0.43137
7.342,0.05254,2.15051,0.35807
7.352,0.29017,2.16090,0.21085
7.362,0.45938,2.23359,0.12655
7.373,0.41356,2.29895,0.13205
7.383,0.12829,2.07721,0.15159
7.393,-0.24739,1.76567,0.11677
7.404,-0.58948,1.46512,0.04591
7.414,-0.92667,1.21894,-0.06343
7.424,-1.16125,1.01736,-0.15995
7.434,-0.88880,0.85120,-0.28640
7.445,-0.30481,0.53233,-0.82518
7.455,0.23580,0.34296,-0.82701
7.465,1.41355,0.01981,-0.36214
7.476,0.64447,0.24767,-0.52891
7.489,0.00734,0.36434,-0.64192
7.499,0.16311,0.14565,-0.30472
7.510,0.04521,-0.12863,-0.19660
7.520,0.09530,-0.33205,-0.24425
7.530,0.41967,-0.57089,-0.33404
7.541,0.74099,-0.79569,-0.51058
7.551,0.77153,-1.34181,-0.67430
7.561,0.73182,-2.15853,-0.72072
7.572,1.09712,-1.99054,-0.48371
7.582,1.11911,-1.47681,-0.09642
7.593,0.22847,-1.61914,0.07401
7.603,-0.79656,-1.52079,0.06485
7.613,-0.82283,-1.27339,-0.04816
7.623,-0.32253,-1.30088,-0.10925
7.634,-0.00121,-1.41022,-0.18133
7.644,0.11485,-1.45970,-0.26807
7.654,0.12585,-1.32898,-0.35848
7.665,0.07698,-1.24529,-0.39818
7.675,0.02811,-1.19520,-0.37680
7.685,-0.08246,-1.13167,-0.25952
7.696,-0.30115,-1.05042,-0.08053
7.706,-0.49907,-0.86533,0.16137
7.716,-0.50823,-0.46766,0.47596
7.727,-0.28588,-0.18727,0.60119
7.737,-0.08857,-0.24347,0.55049
7.747,0.03238,-0.08342,0.53766
7.757,0.52169,0.35701,0.42160
7.769,-0.10201,0.29837,0.28110
7.779,-0.60108,0.09861,0.41304
7.790,-0.09162,-0.25691,0.32325
7.801,-0.00121,-0.37236,0.21940
7.811,0.03605,-0.34121,0.19680
7.821,0.47526,-0.20193,0.13877
7.832,0.89493,-0.02661,0.08868
7.842,0.96395,0.13038,0.03370
7.852,0.95418,0.59097,0.00865
7.863,1.09468,1.04179,0.05019
7.873,1.15882,1.57324,0.22490
7.884,0.90165,1.88173,0.37700
7.894,0.23947,1.93976,0.37334
7.904,-0.22907,2.10714,0.28537
7.915,-0.31947,2.18472,0.21512
7.925,-0.25167,2.10592,0.18397
7.935,-0.25533,2.09920,0.17542
7.946,-0.25045,2.17739,0.14915
7.956,-0.10628,2.23298,0.12899
7.966,0.26146,2.18166,0.14182
7.976,0.61881,2.05338,0.11616
7.987,0.76909,1.87623,0.09723
7.997,0.63531,1.52682,0.09356
8.008,0.12890,1.22261,0.05324
8.019,-0.58092,1.00880,-0.08664
8.029,-0.96272,0.66550,-0.37314
8.039,-0.90407,0.29959,-0.62787
8.050,-1.01097,-0.22392,-1.14649
8.060,-1.69514,0.35029,-1.13489
8.070,0.66952,-1.28744,-0.27845
8.081,1.22357,-0.99667,0.00315
8.091,-0.29626,-0.34610,0.18214
8.101,-1.43980,-0.14451,0.28843
8.112,-0.86986,-0.65031,0.19497
8.122,-0.12766,-0.81585,-0.03533
8.132,0.28040,-0.86105,-0.16850
8.143,0.48992,-1.10723,-0.20088
8.153,0.49725,-1.54095,-0.23875
8.163,0.38363,-1.97833,-0.24913
8.174,0.62065,-2.29781,-0.20393
8.184,1.19791,-2.41937,-0.23753
8.194,1.44226,-2.30209,-0.18011
8.204,0.76725,-2.21046,-0.05732
8.215,-0.42943,-2.09622,0.07096
8.225,-0.91873,-2.05041,0.03248
8.235,-0.67805,-2.06751,-0.09458
8.246,-0.35063,-2.14998,-0.20698
8.256,-0.16920,-2.24466,-0.32122
8.266,-0.10017,-2.27154,-0.37436
8.277,0.04460,-2.28132,-0.41956
8.287,0.19487,-2.25016,-0.34137
8.297,0.22786,-2.19824,-0.21004
8.308,0.09408,-2.10722,-0.09153
8.318,-0.23884,-1.86287,0.04347
8.328,-0.71715,-1.34914,0.24078
8.338,-1.41415,-0.52874,0.60425
8.349,-1.62123,-0.12741,0.81866
8.359,-1.44591,-0.48293,0.42404
8.369,-0.91690,-0.24469,0.16870
8.379,0.81735,0.10045,0.06729
8.390,0.22542,-0.19277,-0.02922
8.400,-0.73486,-0.33571,0.22368
8.410,-0.25350,-0.26546,0.22795
8.421,0.28650,-0.21842,0.16198
8.431,0.55834,-0.29478,0.17969
8.442,0.70189,-0.34182,0.21574
8.452,0.55834,0.36190,0.27804
8.462,0.47404,1.69297,0.30614
8.473,0.81796,2.21038,0.23223
8.483,1.23457,1.48650,0.35318
8.494,0.82895,1.68320,0.53705
8.504,0.14356,2.04666,0.53400
8.514,-0.33352,2.11019,0.61891
8.524,-0.12400,1.93549,0.65067
8.535,0.03849,1.78216,0.56271
8.545,-0.11117,1.73207,0.46802
8.556,-0.22418,1.78216,0.41732
8.566,-0.15515,1.86463,0.38739
8.576,0.14051,1.91533,0.35318
8.587,0.34393,1.83225,0.31225
8.597,0.52657,1.52682,0.19619
8.607,0.46060,1.25254,0.09906
8.618,0.10630,0.88724,-0.02556
8.630,-0.57665,0.57081,-0.11658
8.640,-1.12765,0.20857,-0.28579
8.651,-1.20706,0.26843,-0.55273
8.661,-1.59007,1.13892,-1.08113
8.672,-0.42393,0.60258,-0.51853
8.682,1.29321,-0.24469,0.12166
8.692,0.73305,0.32219,0.00499
8.702,-0.59253,0.72842,0.03797
8.713,-0.97554,0.34052,0.08440
8.723,-0.41416,-0.31983,0.01415
8.734,0.04216,-0.44994,-0.03167
8.744,0.43128,-0.08831,-0.08481
8.754,0.52169,-0.16956,-0.11291
8.765,0.41540,-1.08402,-0.23203
8.776,0.56323,-1.88731,-0.29373
8.786,1.10812,-1.99482,-0.41834
8.796,1.71043,-1.69855,-0.59122
8.808,1.68539,-1.78224,-0.54907
8.819,0.73488,-1.78896,-0.31755
8.829,-0.18814,-1.59654,-0.18011
8.839,-0.59314,-1.52384,-0.16300
8.850,-0.65240,-1.56416,-0.13918
8.860,-0.63712,-1.69916,-0.08115
8.870,-0.56077,-1.79751,-0.10191
8.880,-0.41355,-1.77735,-0.15934
8.891,-0.17531,-1.71138,-0.22653
8.901,0.14051,-1.59165,-0.27357
8.911,0.35064,-1.46581,-0.24119
8.922,0.16739,-1.34791,-0.08115
8.932,-0.15576,-1.14389,0.08684
8.942,-0.19364,-1.10418,0.11128
8.953,-0.19364,-1.10418,0.11128
8.963,-0.19364,-1.10418,0.11128
8.974,-1.34634,-0.15184,0.85959
8.984,0.08247,0.24461,0.25727
8.994,0.83078,0.27638,-0.32671
9.005,-0.71226,-0.16223,-0.06954
9.015,-1.20951,0.01248,0.20779
9.025,-0.67622,0.35212,0.27010
9.036,-0.10445,0.46330,0.21818
9.046,0.11729,0.33258,0.12105
9.056,0.25840,0.06257,-0.00479
9.067,0.35064,0.08273,-0.04572
9.077,0.64508,1.30568,0.00254
9.087,1.29199,2.02651,0.10395
9.098,1.71715,1.89334,0.41366
9.108,1.06719,1.83347,0.60425
9.118,0.03055,2.06682,0.57309
9.128,-0.31886,2.14501,0.50467
9.139,-0.26572,2.11264,0.43076
9.149,-0.33719,2.07049,0.27377
9.159,-0.42515,2.08698,0.18947
9.170,-0.34635,2.07476,0.16748
9.180,-0.07269,2.11569,0.16381
9.190,0.17594,2.09431,0.15587
9.201,0.42456,1.95992,0.13449
9.211,0.45571,1.72962,0.09539
9.221,0.11790,1.44191,0.07218
9.232,-0.46669,1.20856,0.01476
9.242,-0.72631,0.89335,-0.11535
9.252,-0.74219,0.57937,-0.20576
9.262,-0.75441,0.54088,-0.14223
9.273,-0.62124,0.25561,-0.45500
9.283,0.80330,-0.33082,-0.66208
9.294,0.43250,0.43215,-0.22653
9.304,-0.61025,0.73880,-0.01639
9.314,-0.77396,0.43093,-0.00173
9.325,-0.44531,-0.00096,-0.27112
9.335,-0.14477,-0.09625,-0.41895
9.346,0.23092,-0.26363,-0.50081
9.356,0.57972,-0.69185,-0.57289
9.366,0.69029,-1.56722,-0.71645
9.377,0.72694,-2.15365,-0.78669
9.387,1.09773,-2.20618,-0.76104
9.401,1.51740,-1.98138,-0.60344
9.411,1.20952,-2.00521,-0.40674
9.421,0.11363,-1.92763,-0.23875
9.432,-0.40377,-1.75047,-0.21737
9.442,-0.38056,-1.76697,-0.24119
9.452,-0.26938,-1.88792,-0.22775
9.463,-0.23029,-1.96489,-0.27662
9.473,-0.15149,-1.96672,-0.39513
9.483,0.00062,-1.99971,-0.49959
9.494,0.19426,-2.03758,-0.46171
9.504,0.35248,-2.01192,-0.35848
9.514,0.22053,-1.88853,-0.23753
9.525,-0.22357,-1.56722,-0.09764
9.535,-0.82344,-0.91664,0.06974
9.545,-1.38666,-0.31616,0.38983
9.556,-1.52716,-0.21537,0.56393
9.567,-0.72631,-0.07793,0.46985
9.577,0.80513,0.10533,0.06424
9.588,0.33354,-0.07548,-0.22714
9.598,-0.58887,-0.18299,0.10822
9.608,-0.38239,-0.23980,0.32264
9.618,0.02322,-0.26852,0.38494
9.629,0.23641,-0.44078,0.29759
9.639,0.26268,-0.64237,0.11433
9.649,0.35797,-0.55074,-0.01334
9.660,0.36592,-0.08342,-0.01212
9.670,0.44838,0.81211,0.16931
9.680,0.85705,1.15663,0.38861
9.692,1.13377,0.97398,0.53216
9.702,0.59866,1.14564,0.56576
9.712,-0.11545,1.49627,0.58286
9.723,-0.01587,1.58851,0.59691
9.734,0.18327,1.64227,0.55354
9.746,0.19121,1.80476,0.47596
9.757,0.27306,2.03384,0.41854
9.768,0.59988,2.17067,0.38372
9.778,0.84300,2.16212,0.36418
9.789,0.96823,2.12852,0.33302
9.799,0.88576,2.06743,0.33119
9.810,0.49970,1.88112,0.30553
9.820,0.03727,1.65815,0.24872
9.830,-0.21318,1.42236,0.18275
9.840,-0.32192,1.12609,0.03492
9.851,-0.44104,0.77179,-0.15262
9.861,-0.53694,0.53722,-0.44705
9.872,-0.84787,0.52927,-0.70240
9.882,-0.51801,-0.21476,-0.47576
9.892,0.59682,-0.60388,-0.31266
9.903,0.02200,-0.05655,-0.25524
9.913,-1.16919,0.34663,-0.25707
9.923,-1.46363,0.07235,-0.32366
9.934,-0.79778,-0.64053,-0.48309
9.944,-0.11178,-0.80547,-0.54418
9.954,0.35064,-0.86472,-0.56923
9.965,0.50275,-1.44810,-0.58877
9.975,0.42089,-2.09073,-0.54785
9.985,0.67501,-2.29353,-0.58939
9.996,1.21991,-1.96428,-0.58511
10.006,1.38850,-1.94840,-0.50814
10.016,0.81673,-2.17380,-0.26929
10.026,-0.09345,-1.97039,-0.20454
10.038,-0.57054,-1.54706,-0.31572
10.049,-0.58276,-1.32592,-0.51486
10.059,-0.76235,-1.36502,-0.61382
10.069,-1.07206,-1.46337,-0.67124
10.079,-1.24555,-1.59470,-0.77387
10.090,-0.95722,-1.83416,-0.92597
10.100,-0.43615,-1.91907,-0.94980
10.110,0.52230,-1.95328,-0.89848
10.121,0.74893,-1.84699,-0.74760
10.131,0.16128,-1.50491,-0.44705
10.142,-0.86314,-0.68451,0.03675
10.152,-1.30908,-0.19766,0.33791
10.162,-1.26876,0.30570,0.68732
10.173,-0.81305,0.00576,0.56454
10.183,-0.07940,0.14015,0.21024
10.194,-0.06963,-0.00035,-0.17155
10.204,-0.77946,0.06868,-0.01578
10.214,-1.00120,0.02226,0.25911
10.225,-0.78190,-0.22209,0.29881
10.235,-0.71898,-0.51164,0.24994
10.245,-0.61208,-0.25569,0.18580
10.256,-0.22846,0.52683,0.10456
10.266,0.38852,1.57813,0.21268
10.277,0.59927,1.82614,0.41549
10.288,0.87171,1.51765,0.61158
10.298,1.20586,1.54820,0.77162
10.309,1.37873,1.75467,0.85348
10.320,0.55406,1.96114,1.08377
10.330,-0.10812,2.06804,1.18090
10.340,-0.27305,2.12180,1.20106
10.351,-0.12461,2.15112,1.18335
10.362,0.15639,2.20915,1.14547
10.372,0.35920,2.25314,1.08805
10.382,0.64814,2.24458,0.94755
10.393,1.04764,2.19510,0.69893
10.403,1.21502,2.10775,0.45519
10.413,0.97128,1.88784,0.23101
10.424,0.54429,1.66548,0.12166
10.435,-0.16248,1.30568,0.01293
10.445,-0.34269,1.05340,-0.05732
10.456,-0.38850,1.05034,-0.08053
10.467,0.10263,0.88297,-0.06221
10.477,1.47036,0.50850,0.21146
10.488,0.20220,0.76568,0.38861
10.498,-0.81977,1.00331,0.29270
10.508,-0.81428,0.51339,0.05263
10.518,-0.28343,-0.35343,-0.21615
10.529,-0.31031,-0.83357,-0.40307
10.539,-0.41477,-0.96002,-0.43728
10.549,-0.08185,-0.94474,-0.56006
10.560,0.15334,-0.95818,-0.66941
10.570,0.21809,-1.50002,-0.89848
10.580,0.32254,-2.56903,-0.89909
10.590,0.95113,-2.20740,-0.93636
10.601,1.11545,-1.77308,-0.93514
10.611,0.27245,-1.80240,-0.75554
10.622,-0.70371,-1.84577,-0.57656
10.632,-0.98349,-1.69672,-0.54907
10.642,-0.84115,-1.68939,-0.54662
10.652,-0.65117,-1.77796,-0.55029
10.663,-0.42760,-1.80240,-0.55518
10.673,-0.19180,-1.75109,-0.51547
10.684,0.02750,-1.64480,-0.48187
10.694,0.19548,-1.58310,-0.42445
10.704,0.27429,-1.47009,-0.28701
10.714,0.07453,-1.20558,-0.03533
10.725,-0.33169,-0.78714,0.26949
10.735,-0.76907,-0.20315,0.69282
10.746,-0.94561,0.01309,0.70931
10.757,-0.62246,-0.02539,0.56943
10.767,0.66524,0.07113,0.31470
10.777,0.51680,-0.00218,-0.14712
10.788,-0.46547,-0.04921,-0.17400
10.798,-0.67744,-0.25996,-0.07320
10.808,-0.29260,-0.17078,-0.12574
10.819,-0.19241,-0.05044,-0.06099
10.829,-0.05680,-0.03394,-0.04388
10.840,0.10996,-0.15856,0.08990
10.850,0.00551,1.09982,0.29087
10.860,0.25046,2.28124,0.45397
10.870,0.75320,2.25863,0.69649
10.881,0.59255,2.34293,0.55049
10.891,0.19732,2.72228,0.31775
10.902,0.21503,2.86095,0.36418
10.912,0.30116,2.99289,0.40571
10.922,0.25840,3.17860,0.38250
10.932,0.25840,3.17860,0.38250
10.944,0.22420,3.19692,0.30126
10.954,0.29200,3.20609,0.26033
10.964,0.33110,3.27145,0.23895
10.975,0.31644,3.29344,0.21879
10.985,0.26146,3.15538,0.19497
10.996,0.04704,2.90004,0.14487
11.006,-0.26694,2.59217,0.09173
11.016,-0.58887,2.20793,0.03614
11.026,-0.76785,1.69908,0.04653
11.037,-0.90163,1.14136,0.17053
11.047,-0.88086,0.52439,0.20902
11.058,0.40684,0.33319,-0.12696
11.068,0.73732,0.16337,-0.05732
11.078,-0.40072,0.14199,-0.06343
11.088,-0.92179,-0.11702,-0.26196
11.099,-0.48930,-0.63381,-0.32244
11.109,-0.17775,-1.19275,-0.41590
11.119,-0.06108,-1.41877,-0.34198
11.130,0.20343,-1.50369,-0.36947
11.140,0.39951,-1.59226,-0.44950
11.150,0.40012,-1.86104,-0.60221
11.161,0.39951,-2.16770,-0.86244
11.171,0.42761,-2.72419,-1.16665
11.181,0.58644,-2.97770,-1.22774
11.192,0.56261,-2.56781,-1.02493
11.202,-0.13133,-2.50734,-0.84351
11.213,-0.59864,-2.30575,-0.77448
11.223,-0.39705,-1.98199,-0.76348
11.234,0.00551,-1.81889,-0.73599
11.244,0.20220,-1.79324,-0.72194
11.254,0.29872,-1.70710,-0.73477
11.265,0.24313,-1.66129,-0.79586
11.276,0.06598,-1.67717,-0.83434
11.286,0.06171,-1.56844,-0.80869
11.297,0.15944,-1.31371,-0.69873
11.308,0.08247,-0.92397,-0.41468
11.318,-0.04886,-0.58006,-0.09336
11.330,-0.10078,-0.32044,0.11433
11.340,-0.05314,-0.04799,0.09906
11.350,0.21748,-0.20926,-0.08420
11.361,0.57056,-0.31616,0.02759
11.371,0.33476,-0.56356,0.02148
11.382,-0.20708,-0.91115,-0.06465
11.392,-0.33719,-1.03943,-0.22348
11.403,-0.31031,-0.99606,-0.29739
11.413,-0.17653,-0.70528,-0.29189
11.424,0.33537,-0.09320,-0.15017
11.434,0.66158,0.32769,0.06852
11.445,0.50947,0.96971,0.29270
11.456,0.79413,1.21528,0.47169
11.466,1.12767,1.35883,0.67022
11.476,0.49725,1.64655,0.68121
11.486,-0.40438,1.83225,0.72275
11.497,-0.61025,1.94343,0.85653
11.507,-0.51801,2.02162,1.01536
11.518,-0.59192,2.07537,1.10088
11.528,-0.59864,2.10103,1.09721
11.538,-0.43982,2.09798,1.06423
11.549,-0.11178,2.15418,1.00742
11.560,0.14173,2.17006,0.90113
11.575,0.31827,2.21709,0.70626
11.586,0.23397,2.01673,0.42221
11.596,-0.17714,1.72291,0.22917
11.606,-0.54061,1.41442,0.07707
11.618,-0.66767,0.87869,-0.21309
11.628,-0.31825,0.41260,-0.48615
11.638,1.11606,-0.19460,-0.34015
11.648,1.15515,-0.26913,0.16687
11.659,-0.12155,0.06807,0.51078
11.669,-0.82588,0.07540,0.45886
11.680,-0.79106,-0.40535,0.10150
11.690,-0.67866,-0.77370,-0.01273
11.701,-0.67133,-1.09257,-0.13429
11.711,-0.30970,-1.18665,-0.18072
11.722,0.15028,-1.31737,-0.42323
11.732,0.34331,-1.77002,-0.78242
11.742,0.27184,-2.98626,-1.24607
11.754,0.85216,-3.29657,-1.31326
11.764,1.39828,-2.61179,-0.85817
11.774,1.03909,-2.63440,-0.29250
11.785,0.10813,-2.67899,0.04836
11.796,-0.30909,-2.59530,0.12777
11.806,-0.26755,-2.63623,0.10456
11.817,-0.02320,-2.65150,-0.05427
11.827,0.14662,-2.62096,-0.25524
11.837,0.17533,-2.57514,-0.36398
11.847,0.13134,-2.38333,-0.36703
11.858,0.11607,-2.18724,-0.27845
11.868,0.09714,-2.03575,-0.11474
11.878,0.26635,-1.85677,0.04225
11.889,0.31827,-1.53973,0.24322
11.900,0.03177,-1.09196,0.52544
11.910,-0.70860,-0.37725,1.05323
11.920,-1.22783,-0.12313,1.07461
11.931,-0.87781,0.06624,1.08377
11.941,0.68906,0.61052,0.98970
11.951,0.67318,0.33380,0.63784
11.962,-0.63529,-0.00279,0.42160
11.972,-0.54855,0.05036,0.14671
11.982,-0.29626,0.26905,0.00499
11.993,-0.17470,0.43764,0.16015
12.003,0.13501,0.48407,0.27499
12.013,0.46671,0.45231,0.28843
12.024,0.55223,0.57814,0.29209
12.034,0.91081,1.23299,0.41671
12.044,1.25839,1.96969,0.67999
12.054,1.09529,2.48404,0.92006
12.065,0.53268,2.22443,0.86997
12.075,0.04704,2.21221,0.74291
12.086,-0.19241,2.30506,0.53888
12.096,-0.14232,2.27452,0.48268
12.106,-0.06963,2.33316,0.48574
12.117,0.04399,2.42418,0.49001
12.127,0.24435,2.45045,0.54377
12.137,0.38058,2.43762,0.64090
12.148,0.38485,2.43212,0.69038
12.158,0.33782,2.39547,0.59447
12.168,0.10019,2.30384,0.41915
12.178,-0.02504,2.23909,0.33669
12.189,-0.47830,1.68198,-0.12085
12.199,-0.71104,1.16457,-0.41223
12.209,-1.07389,0.55921,-0.79525
12.220,-1.35245,0.47369,-0.68835
12.230,-0.91629,0.12671,-0.47699
12.241,-0.13622,0.30387,-0.26807
12.251,-0.49052,0.34113,-0.17583
12.261,-1.13437,0.14076,-0.17461
12.271,-0.90591,-0.53302,-0.31938
12.282,-0.29321,-0.88427,-0.39574
12.292,0.08736,-0.99117,-0.34626
12.302,0.40440,-1.24651,-0.32060
12.313,0.39524,-1.52018,-0.35970
12.324,0.23275,-2.01498,-0.39880
12.334,0.56689,-2.58369,-0.49776
12.344,1.00427,-2.60324,-0.49043
12.354,1.13744,-2.45847,-0.49592
12.365,0.93097,-2.54032,-0.46966
12.375,0.33537,-2.58247,-0.38719
12.385,-0.21807,-2.46824,-0.39696
12.395,-0.28038,-2.32163,-0.44583
12.406,-0.22051,-2.36439,-0.46721
12.416,-0.21868,-2.51833,-0.46538
12.426,-0.12522,-2.50367,-0.47088
12.437,0.10202,-2.41571,-0.55457
12.447,0.27673,-2.27887,-0.61749
12.457,0.32804,-2.01620,-0.52830
12.468,0.17288,-1.75719,-0.25463
12.478,-0.04886,-1.48169,0.02209
12.488,-0.27855,-1.10540,0.25178
12.499,-0.39522,-0.68574,0.44359
12.509,-0.57665,-0.37847,0.56515
12.519,-0.50945,-0.59227,0.40571
12.529,0.50336,-0.27524,0.37334
12.540,0.80330,-0.27157,-0.00357
12.550,-0.16676,-0.72178,0.06180
12.560,-0.78373,-0.72850,0.14549
12.571,-0.59620,-0.44933,0.24261
12.581,-0.31398,-0.09259,0.38739
12.591,-0.03725,0.27454,0.48452
12.601,0.24374,0.49751,0.55477
12.612,0.72449,0.76812,0.55843
12.622,1.07452,1.11937,0.52483
12.632,1.43676,1.64288,0.47535
12.643,1.67561,1.87440,0.45825
12.653,1.43127,1.76811,0.47291
12.663,-0.07757,1.73818,0.47230
12.673,-0.46669,1.85791,0.45336
12.684,-0.36773,1.91960,0.43381
12.694,-0.26694,2.00024,0.38372
12.704,-0.14171,2.08698,0.34218
12.715,0.19793,2.16334,0.30920
12.725,0.67074,2.20915,0.27988
12.735,0.97984,2.21832,0.23223
12.745,1.05070,2.16395,0.18214
12.757,0.74038,1.99352,0.06180
12.767,0.34270,1.80049,-0.02800
12.777,-0.43982,1.52010,-0.25952
12.788,-0.60169,1.37471,-0.40002
12.798,-0.56443,1.17374,-0.67674
12.808,-0.59681,0.87808,-0.97484
12.818,0.08003,0.25500,-0.47943
12.829,0.76054,0.08090,0.01171
12.839,-0.21196,0.62335,0.00438
12.849,-1.04518,0.54516,-0.15323
12.860,-0.88025,-0.05777,-0.38902
12.870,-0.42088,-0.52813,-0.56984
12.881,-0.14355,-0.61427,-0.50631
12.891,0.23397,-0.66497,-0.32060
12.902,0.48931,-0.91725,-0.25219
12.912,0.48992,-1.18970,-0.29556
12.922,0.72022,-1.59898,-0.57656
12.933,1.10140,-2.26849,-0.90093
12.943,1.32803,-2.19091,-0.81541
12.953,1.03237,-1.71077,-0.60221
12.964,0.00489,-1.61120,-0.37864
12.974,-0.82099,-1.51590,-0.23631
12.985,-0.64384,-1.48719,-0.28517
12.995,-0.39339,-1.56599,-0.33099
13.006,-0.20585,-1.62891,-0.42812
13.016,0.02872,-1.65762,-0.58572
13.026,0.15700,-1.67289,-0.63581
13.037,0.48137,-1.63991,-0.64986
13.047,0.66707,-1.57516,-0.62970
13.058,0.52474,-1.42427,-0.52463
13.068,0.12585,-1.19703,-0.33404
13.078,-0.26205,-0.61060,-0.12696
13.089,-0.53878,-0.09870,0.01110
13.099,-1.02991,0.26233,0.04591
13.109,-0.45203,0.13099,0.12166
13.120,0.37447,0.10411,0.00376
13.130,0.27245,0.11938,-0.05854
13.140,-0.65301,-0.01684,0.12533
13.150,-0.74280,-0.07548,0.19680
13.161,-0.53206,0.05585,0.30003
13.171,-0.34085,0.11999,0.39228
13.181,-0.16981,0.17070,0.44542
13.192,-0.09407,0.30753,0.46619
13.202,0.19121,0.97154,0.52056
13.212,0.50886,1.41075,0.52300
13.223,0.77153,1.52498,0.43076
13.233,0.72510,1.31912,0.32813
13.243,0.46060,1.40526,0.47169
13.254,-0.03848,1.58241,0.77590
13.264,-0.43920,1.54881,1.00497
13.275,-0.59681,1.57508,1.11371
13.285,-0.55954,1.69847,1.11432
13.295,-0.44104,1.77422,1.09660
13.306,-0.20891,1.88784,1.04468
13.316,0.14417,2.00696,0.94755
13.326,0.41723,2.12852,0.84432
13.336,0.59499,2.20671,0.72947
13.347,0.64019,2.17922,0.57859
13.357,0.51069,2.00879,0.40938
13.368,0.12890,1.70458,0.20107
13.378,-0.56993,1.20062,0.02270
13.388,-0.85948,0.79072,-0.10863
13.399,-0.90896,0.57265,-0.28823
13.409,0.02566,0.60563,-0.60344
13.419,1.69455,-0.16711,-0.36642
13.430,1.36346,-0.17017,-0.11658
13.440,-0.37690,0.27149,0.06058
13.450,-0.51984,0.20613,0.09356
13.461,-0.18570,-0.32410,0.02759
13.471,-0.36529,-0.72239,-0.09336
13.481,-0.58826,-0.96307,-0.15201
13.492,-0.57482,-1.20314,-0.21065
13.502,-0.49113,-1.21963,-0.33282
13.512,-0.21196,-1.59165,-0.47576
13.523,0.27368,-2.16708,-0.65047
13.533,0.72449,-2.47252,-0.68712
13.544,0.85094,-2.11516,-0.54479
13.559,0.18693,-2.03025,-0.31450
13.570,-0.15637,-1.98627,-0.25952
13.580,-0.61452,-1.78774,-0.29312
13.591,-0.80450,-1.75597,-0.33404
13.601,-0.71043,-1.85432,-0.36825
13.611,-0.50090,-1.91724,-0.40002
13.621,-0.27732,-1.92763,-0.42751
13.632,-0.03787,-1.90991,-0.45744
13.642,0.19854,-1.87937,-0.46599
13.652,0.31644,-1.87753,-0.41834
13.662,0.14417,-1.74681,-0.22836
13.673,-0.09712,-1.44321,0.00621
13.683,-0.31459,-1.08036,0.16442
13.693,-0.52289,-0.66802,0.17481
13.703,-0.04947,-0.25752,0.32203
13.714,0.62553,0.15542,-0.07382
13.724,0.06659,-0.04127,-0.25097
13.734,-0.76907,-0.29173,-0.08176
13.744,-0.86498,-0.22881,0.07401
13.755,-0.70249,0.07907,0.28965
13.765,-0.81305,0.43398,0.45947
13.775,-0.71776,0.50484,0.50162
13.786,-0.18508,0.57081,0.46741
13.796,0.30116,0.99414,0.36112
13.806,0.55345,1.40892,0.22856
13.817,0.86133,1.84508,0.33363
13.828,1.20586,1.76383,0.51567
13.838,0.92974,1.77055,0.73741
13.848,-0.14477,2.01856,0.85287
13.859,-0.90652,2.10653,0.95916
13.869,-0.98349,2.04789,0.96893
13.879,-0.91079,2.13585,0.93961
13.889,-0.65850,2.27391,0.84493
13.900,-0.15637,2.29590,0.67755
13.910,0.39646,2.23664,0.51262
13.920,0.83262,2.11203,0.38556
13.931,1.00244,1.95381,0.35623
13.941,0.83445,1.73757,0.29270
13.951,0.47587,1.48406,0.14182
13.962,0.03788,1.22505,-0.02189
13.972,-0.23334,1.07661,-0.19354
13.982,-0.20036,1.15969,-0.23386
13.993,0.77397,0.70459,-0.30167
14.003,1.68844,0.28493,-0.24974
14.013,0.74893,0.37106,0.06180
14.024,-0.21135,0.59769,0.27010
14.034,-0.22662,0.45719,0.31408
14.045,-0.27122,-0.09503,0.17908
14.055,-0.71532,-0.65275,-0.01823
14.065,-0.75502,-0.86411,-0.07809
14.076,-0.43798,-1.01316,-0.11230
14.087,-0.25533,-1.02293,-0.11169
14.097,-0.09101,-1.26239,-0.22042
14.107,0.10752,-1.71382,-0.28456
14.118,0.71839,-2.04858,-0.25341
14.128,0.85216,-1.86226,-0.25402
14.138,0.41417,-1.95023,-0.27479
14.148,-0.22846,-2.08645,-0.27601
14.159,-0.69332,-1.97711,-0.28945
14.169,-0.91568,-1.89525,-0.31572
